[08:27:48] [main/INFO]: ModLauncher running: args [--username, laranjeiras, --version, Mgt, --gameDir, C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt, --assetsDir, C:\Users\Pichau\AppData\Roaming\.minecraft\assets, --assetIndex, 17, --uuid, 0bd32e4f186f479eb25bd766fdd69cb3, --accessToken, ❄❄❄❄❄❄❄❄, --clientId, null, --xuid, null, --userType, mojang, --versionType, modified, --width, 925, --height, 530, --fml.neoForgeVersion, 21.1.213, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient]
[08:27:48] [main/INFO]: JVM identified as Microsoft OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[08:27:48] [main/INFO]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.7 by Microsoft; OS Windows 10 arch amd64 version 10.0
[08:27:49] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[08:27:49] [main/INFO]: Trying GL version 4.6
[08:27:50] [main/INFO]: Requested GL version 4.6 got version 4.6
[08:27:50] [main/INFO]: Launching CrashAssistantApp (CrashAssistant-neoforge-1.20.6-1.21.4-1.10.18.jar)
[08:27:50] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce GTX 1050 Ti/PCIe/SSE2 GL version 4.6.0 NVIDIA 576.28, NVIDIA Corporation
[08:27:52] [main/INFO]: Found mod file "architectury-13.0.8-neoforge.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "ars_additions-1.21.1-21.2.3.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "ars_elemancy-1.21.1-1.11.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "ars_elemental-1.21.1-0.7.6.5.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "ars_nouveau-1.21.1-5.10.6.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "ars_polymorphia-1.0.3.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "artifacts-neoforge-13.1.0.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "attributefix-neoforge-1.21.1-21.1.3.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "Auroras-1.21-1.6.2.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "balm-neoforge-1.21.1-21.0.54.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "baubley-heart-canisters-1.21.1-1.2.3.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "bcc-21.1.5+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "bibliocraft-1.21.1-1.6.2.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "blockui-1.0.205-1.21.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "bookshelf-neoforge-1.21.1-21.1.78.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "caelus-neoforge-7.0.1+1.21.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "chisel-neoforge-2.0.0+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "cleanswing-1.9.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "cloth-config-15.0.140-neoforge.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "Clumps-neoforge-1.21.1-19.0.0.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "colorfulhearts-neoforge-1.21.1-10.5.9.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "connectivity-1.21.1-7.2.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "Corgilib-NeoForge-1.21.1-5.0.0.7.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "crashutilities-9.0.4.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "CreativeCore_NEOFORGE_v2.13.13_mc1.21.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "cryonicconfig-neoforge-1.0.0+mc1.21.10.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "cupboard-1.21-2.9.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "curios-neoforge-9.5.1+1.21.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "domum-ornamentum-1.0.222-snapshot-main.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:52] [main/INFO]: Found mod file "dummmmmmy-1.21-2.0.9-neoforge.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "DungeonsArise-1.21.1-2.1.68-release.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "enderio-8.0.6-alpha.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "ExplorersCompass-1.21.1-3.0.3-neoforge.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "Explorify v1.6.4 f15-88.mod.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "ExtraDisks-1.21.1-4.0.14.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "FarmersDelight-1.21.1-1.2.9.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "forbidden_arcanus-2.6.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "forgified-fabric-api-0.115.6+2.1.4+1.21.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "formations-1.0.4-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "formationsnether-1.0.5-mc1.21+.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "formationsoverworld-1.0.5-mc1.21+.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "framework-neoforge-1.21.1-0.13.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "ftb-jei-extras-21.1.7.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "ftb-library-neoforge-2101.1.26.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "ftb-quests-neoforge-2101.1.17.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "ftb-teams-neoforge-2101.1.6.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "ftb-xmod-compat-neoforge-21.1.6.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "fzzy_config-0.7.3+1.21+neoforge.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "GatewaysToEternity-1.21.1-5.1.0.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "geckolib-neoforge-1.21.1-4.8.2.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "getittogetherdrops-neoforge-1.21.5-1.4.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "guideme-21.1.15.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "imfast-NEOFORGE-1.0.2.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "ImmediatelyFast-NeoForge-1.6.7+1.21.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "iris-neoforge-1.8.12+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "ironchest-1.21-neoforge-16.0.7.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "irons_spellbooks-1.21.1-3.14.6.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "Jade-1.21.1-NeoForge-15.10.3.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "jamlib-neoforge-1.3.5+1.21.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "jei-1.21.1-neoforge-19.25.0.325.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "journeymap-neoforge-1.21.1-6.0.0-beta.52.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "JustEnoughResources-NeoForge-1.21.1-1.6.0.17.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found library file "kotlinforforge-5.10.0-all.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "kubejs-neoforge-2101.7.2-build.295.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "livingthings-neoforge-1.21.1-2.3.0.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "lmft-1.1.1+1.21.9-neoforge.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "mahoutsukai-1.21.1-v1.36.17.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "memorysettings-1.21-5.9.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "mes-1.4.6-1.21.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [CrashAssistantApp process logger/INFO]: CrashAssistantApp process successfully started.
[08:27:53] [main/INFO]: Found mod file "minecolonies-1.1.1041-1.21.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "minecolonies-questline-1.21.1-1.1.0.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "modernfix-neoforge-5.25.0+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "moogs_structures-1.0.1-1.21-1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "MoogsNetherStructures-1.21-2.0.0.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "MoogsSoaringStructures-1.21-2.0.0.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "MoogsVoyagerStructures-1.21-5.0.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "moonlight-1.21-2.25.5-neoforge.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "moredragoneggs-5.0.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "multipiston-1.2.58-1.21.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "NaturesCompass-1.21.1-3.0.3-neoforge.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "NeoAuth-1.21.1-1.0.0.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "netherportalfix-neoforge-1.21.1-21.1.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "not_enough_glyphs-1.21.1-4.2.3.0.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "OctoLib-NEOFORGE-0.6.0.4+1.21.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "Oh-The-Biomes-Weve-Gone-NeoForge-2.5.0.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "Oh-The-Trees-Youll-Grow-neoforge-1.21.1-5.1.2.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "pamhc2crops-NEOFORGE-1.21.1-1.0.2.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "pamhc2foodcore-NEOFORGE-1.21.1-1.0.4.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "pamhc2foodextended-NEOFORGE-1.21.1-1.0.0.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "pamhc2trees-NEOFORGE-1.21.1-1.0.4.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "Patchouli-1.21.1-92-NEOFORGE.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "Placebo-1.21.1-9.9.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "player-animation-lib-forge-2.0.1+1.21.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "polymorph-neoforge-1.1.0+1.21.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "Powah-6.2.6.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "prickle-neoforge-1.21.1-21.1.11.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "productivemetalworks-1.21.1-1.13.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "rarcompat-1.21-0.9.7.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "refined-types-1.21.1-0.2.7.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "refinedstorage-curios-integration-1.0.0.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "refinedstorage-jei-integration-neoforge-1.0.0.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "refinedstorage-neoforge-2.0.0.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "refinedstorage-quartz-arsenal-neoforge-1.0.6.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "reforgedplaymod-1.21.1-0.3.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "refurbished_furniture-neoforge-1.21.1-1.0.20.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "regions_unexplored-neoforge-1.21.1-0.5.6.1.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "relics-1.21.1-0.10.7.6.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
[08:27:53] [main/INFO]: Found mod file "rhino-2101.2.7-build.77.jar" [locator: {mods folder locator at C:\Users\Pichau\AppData\Roaming\.minecraft\versions\Mgt\mods}, reader: mod manifest]
